Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,PoL,RT
36,301,16,3,6,9,1,4,7,2,5,8,3,2,5,8,1,3,4,6,7,9,1,3,7,NaN,NaN,0,NaN,NaN,1.3023
36,302,16,1,4,9,2,5,8,3,6,7,2,2,5,8,1,3,4,6,7,9,1,3,7,NaN,NaN,0,NaN,NaN,0.67648
36,303,16,2,5,7,3,6,8,1,4,9,1,2,5,7,1,3,4,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,1.1796
36,304,16,2,6,7,3,5,9,1,4,8,1,2,6,7,1,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,1.1945
36,305,16,2,4,9,3,6,7,1,5,8,2,3,6,7,1,2,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.064984
36,306,16,3,6,9,2,4,7,1,5,8,1,3,6,9,1,2,4,5,7,8,0,3,7,NaN,NaN,0,NaN,NaN,0.63078
36,307,16,3,6,7,1,5,9,2,4,8,3,2,4,8,1,3,5,6,7,9,0,3,7,NaN,NaN,0,NaN,NaN,1.0212
36,308,16,1,4,7,3,5,9,2,6,8,3,2,6,8,1,3,4,5,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.76457
36,309,16,1,4,7,3,5,9,2,6,8,1,1,4,7,2,3,5,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,1.0989
36,310,16,3,5,9,2,6,7,1,4,8,3,1,4,8,2,3,5,6,7,9,0,3,7,NaN,NaN,0,NaN,NaN,1.0901
36,311,16,1,5,8,3,4,7,2,6,9,2,3,4,7,1,2,5,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.49623
36,312,16,2,6,9,3,4,8,1,5,7,3,1,5,7,2,3,4,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.46298
36,313,16,3,4,9,2,6,7,1,5,8,2,2,6,7,1,3,4,5,8,9,0,3,7,NaN,NaN,1,NaN,NaN,0.4939
36,314,16,2,4,8,3,6,7,1,5,9,3,1,5,9,2,3,4,6,7,8,0,3,7,NaN,NaN,0,NaN,NaN,0.58811
36,315,16,1,5,8,2,4,9,3,6,7,3,3,6,7,1,2,4,5,8,9,0,3,7,NaN,NaN,1,NaN,NaN,0.84303
36,316,16,2,4,9,1,6,8,3,5,7,1,2,4,9,1,3,5,6,7,8,0,3,7,NaN,NaN,0,NaN,NaN,0.90595
36,317,16,1,6,8,2,5,9,3,4,7,2,2,5,9,1,3,4,6,7,8,0,3,7,NaN,NaN,0,NaN,NaN,0.25708
36,318,16,3,6,8,1,5,9,2,4,7,1,3,6,8,1,2,4,5,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.91168
36,319,16,2,6,9,1,4,8,3,5,7,2,1,4,8,2,3,5,6,7,9,0,3,7,NaN,NaN,0,NaN,NaN,1.1816
36,320,16,1,4,7,3,5,8,2,6,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,7,NaN,NaN,NaN,NaN,NaN,NaN
36,321,17,3,5,9,1,6,8,2,4,7,2,1,6,8,2,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.81212
36,322,17,3,5,8,1,6,9,2,4,7,2,1,6,9,2,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,1.3311
36,323,17,3,4,9,2,5,8,1,6,7,3,1,6,7,2,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.95302
36,324,17,3,4,8,2,5,9,1,6,7,3,1,6,7,2,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.93614
36,325,17,3,5,7,2,6,9,1,4,8,2,2,6,9,1,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.99884
36,326,17,3,5,7,2,6,8,1,4,9,2,2,6,8,1,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.44504
36,327,17,1,5,8,3,6,7,2,4,9,2,3,6,7,1,2,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.41207
36,328,17,3,4,7,1,5,8,2,6,9,3,2,6,9,1,3,4,5,7,8,0,2,6,NaN,NaN,1,NaN,NaN,0.70681
36,329,17,3,6,9,2,5,7,1,4,8,1,3,6,9,1,2,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.95358
36,330,17,1,5,9,2,6,8,3,4,7,3,3,4,7,1,2,5,6,8,9,0,2,6,NaN,NaN,0,NaN,NaN,0.89529
36,331,17,3,4,9,1,5,7,2,6,8,3,2,6,8,1,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.57506
36,332,17,1,4,9,3,5,7,2,6,8,3,2,6,8,1,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.50895
36,333,17,2,4,7,1,6,8,3,5,9,2,1,6,8,2,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.5236
36,334,17,1,4,8,2,5,9,3,6,7,3,3,6,7,1,2,4,5,8,9,0,2,6,NaN,NaN,1,NaN,NaN,0.49923
36,335,17,2,6,8,1,4,7,3,5,9,1,2,6,8,1,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.76939
36,336,17,2,6,7,3,5,8,1,4,9,1,2,6,7,1,3,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.87219
36,337,17,3,6,8,2,4,7,1,5,9,2,2,4,7,1,3,5,6,8,9,0,2,6,NaN,NaN,0,NaN,NaN,0.84652
36,338,17,3,5,7,1,6,8,2,4,9,2,1,6,8,2,3,4,5,7,9,1,2,6,NaN,NaN,1,NaN,NaN,0.90099
36,339,17,2,5,7,1,6,9,3,4,8,2,1,6,9,2,3,4,5,7,8,1,2,6,NaN,NaN,1,NaN,NaN,0.57896
36,340,17,1,4,8,3,6,7,2,5,9,2,3,6,7,1,2,4,5,8,9,1,2,6,NaN,NaN,1,NaN,NaN,0.59464
36,341,18,2,5,7,3,4,9,1,6,8,2,3,4,9,1,2,5,6,7,8,0,3,8,NaN,NaN,0,NaN,NaN,1.4907
36,342,18,3,5,7,2,6,9,1,4,8,1,3,5,7,1,2,4,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.64099
36,343,18,3,6,7,1,4,8,2,5,9,1,3,6,7,1,2,4,5,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.60011
36,344,18,2,6,9,1,5,7,3,4,8,2,1,5,7,2,3,4,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.58266
36,345,18,2,6,7,3,5,9,1,4,8,3,1,4,8,2,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.4373
36,346,18,3,6,9,2,5,7,1,4,8,3,1,4,8,2,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.81213
36,347,18,2,6,7,1,5,8,3,4,9,2,1,5,8,2,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.86655
36,348,18,1,5,7,2,4,8,3,6,9,2,2,4,8,1,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.76054
36,349,18,1,5,8,2,4,7,3,6,9,1,1,5,8,2,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.56734
36,350,18,3,6,8,1,5,7,2,4,9,1,3,6,8,1,2,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.53472
36,351,18,3,5,8,1,4,9,2,6,7,1,3,5,8,1,2,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.48524
36,352,18,1,4,9,2,5,7,3,6,8,3,3,6,8,1,2,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.62767
36,353,18,3,5,8,1,4,9,2,6,7,1,3,5,8,1,2,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.51362
36,354,18,3,4,7,2,5,8,1,6,9,2,2,5,8,1,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.51232
36,355,18,3,5,7,1,6,8,2,4,9,2,1,6,8,2,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.53624
36,356,18,2,5,8,3,6,7,1,4,9,1,2,5,8,1,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.56598
36,357,18,1,5,9,2,6,7,3,4,8,3,3,4,8,1,2,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.58825
36,358,18,3,4,8,1,5,7,2,6,9,1,3,4,8,1,2,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.55615
36,359,18,1,5,7,2,6,8,3,4,9,2,2,6,8,1,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.34613
36,360,18,3,5,8,2,6,7,1,4,9,1,3,5,8,1,2,4,6,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.55344
36,361,19,3,4,7,2,6,9,1,5,8,2,2,6,9,1,3,4,5,7,8,0,3,8,NaN,NaN,0,NaN,NaN,1.1186
36,362,19,1,6,9,2,4,7,3,5,8,3,3,5,8,1,2,4,6,7,9,0,3,8,NaN,NaN,1,NaN,NaN,1.045
36,363,19,2,6,7,1,5,9,3,4,8,3,3,4,8,1,2,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.94695
36,364,19,1,6,8,3,5,9,2,4,7,2,3,5,9,1,2,4,6,7,8,0,3,8,NaN,NaN,0,NaN,NaN,1.4264
36,365,19,1,5,8,2,4,9,3,6,7,2,2,4,9,1,3,5,6,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.62449
36,366,19,1,6,9,2,5,7,3,4,8,3,3,4,8,1,2,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.87171
36,367,19,1,4,9,2,6,8,3,5,7,2,2,6,8,1,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.41474
36,368,19,3,4,8,1,5,9,2,6,7,1,3,4,8,1,2,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.64512
36,369,19,3,5,8,1,6,7,2,4,9,1,3,5,8,1,2,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.58771
36,370,19,1,4,9,2,6,7,3,5,8,3,3,5,8,1,2,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.5694
36,371,19,1,6,9,3,5,8,2,4,7,2,3,5,8,1,2,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.57636
36,372,19,2,4,9,3,5,8,1,6,7,2,3,5,8,1,2,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.62364
36,373,19,1,5,8,2,6,7,3,4,9,1,1,5,8,2,3,4,6,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.82192
36,374,19,3,5,8,2,4,7,1,6,9,1,3,5,8,1,2,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.93238
36,375,19,2,6,7,1,4,8,3,5,9,2,1,4,8,2,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.94778
36,376,19,1,5,9,3,6,8,2,4,7,2,3,6,8,1,2,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.6422
36,377,19,2,4,9,1,6,7,3,5,8,3,3,5,8,1,2,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.60873
36,378,19,3,5,7,2,6,9,1,4,8,3,1,4,8,2,3,5,6,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.67067
36,379,19,3,4,8,1,6,7,2,5,9,1,3,4,8,1,2,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.75722
36,380,19,2,5,8,1,4,7,3,6,9,2,1,4,7,2,3,5,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,1.22
36,381,20,2,5,7,3,4,9,1,6,8,2,3,4,9,1,2,5,6,7,8,0,1,2,NaN,NaN,0,NaN,NaN,1.1729
36,382,20,2,5,8,1,4,9,3,6,7,1,2,5,8,1,3,4,6,7,9,0,1,2,NaN,NaN,1,NaN,NaN,0.46043
36,383,20,1,5,7,2,6,9,3,4,8,3,3,4,8,1,2,5,6,7,9,0,1,2,NaN,NaN,0,NaN,NaN,0.41863
36,384,20,2,5,8,1,6,7,3,4,9,2,1,6,7,2,3,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.48887
36,385,20,3,4,8,1,5,7,2,6,9,1,3,4,8,1,2,5,6,7,9,1,1,2,NaN,NaN,0,NaN,NaN,0.95979
36,386,20,3,6,8,2,5,9,1,4,7,1,3,6,8,1,2,4,5,7,9,0,1,2,NaN,NaN,0,NaN,NaN,1.1591
36,387,20,3,5,8,1,4,9,2,6,7,2,1,4,9,2,3,5,6,7,8,0,1,2,NaN,NaN,0,NaN,NaN,0.40571
36,388,20,2,4,9,1,5,8,3,6,7,2,1,5,8,2,3,4,6,7,9,0,1,2,NaN,NaN,0,NaN,NaN,1.5243
36,389,20,1,4,7,2,5,9,3,6,8,3,3,6,8,1,2,4,5,7,9,0,1,2,NaN,NaN,0,NaN,NaN,0.70624
36,390,20,2,4,8,1,5,7,3,6,9,1,2,4,8,1,3,5,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.84185
36,391,20,2,5,9,3,6,7,1,4,8,1,2,5,9,1,3,4,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.88031
36,392,20,3,5,7,1,6,8,2,4,9,3,2,4,9,1,3,5,6,7,8,0,1,2,NaN,NaN,1,NaN,NaN,0.56691
36,393,20,2,4,8,1,5,9,3,6,7,1,2,4,8,1,3,5,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,1.3087
36,394,20,3,5,9,1,6,8,2,4,7,3,2,4,7,1,3,5,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.72411
36,395,20,1,6,8,3,5,7,2,4,9,3,2,4,9,1,3,5,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.82592
36,396,20,1,6,9,3,4,8,2,5,7,3,2,5,7,1,3,4,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.97772
36,397,20,1,4,7,2,6,9,3,5,8,2,2,6,9,1,3,4,5,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.56832
36,398,20,1,4,9,3,5,7,2,6,8,3,2,6,8,1,3,4,5,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.59831
36,399,20,3,5,8,1,6,9,2,4,7,3,2,4,7,1,3,5,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.54953
36,400,20,3,5,7,1,4,8,2,6,9,3,2,6,9,1,3,4,5,7,8,0,1,2,NaN,NaN,1,NaN,NaN,0.91642
37,1,1,1,4,7,2,5,8,3,6,9,2,2,5,8,1,3,4,6,7,9,0,3,9,NaN,NaN,0,NaN,NaN,0.86203
37,2,1,2,4,8,1,5,7,3,6,9,3,3,6,9,1,2,4,5,7,8,0,3,9,NaN,NaN,1,NaN,NaN,0.59798
37,3,1,1,4,8,3,6,9,2,5,7,1,1,4,8,2,3,5,6,7,9,0,3,9,NaN,NaN,0,NaN,NaN,0.73177
37,4,1,2,5,7,3,6,8,1,4,9,2,3,6,8,1,2,4,5,7,9,0,3,9,NaN,NaN,0,NaN,NaN,0.89046
37,5,1,3,6,8,1,5,7,2,4,9,3,2,4,9,1,3,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.42482
37,6,1,3,5,7,2,6,9,1,4,8,2,2,6,9,1,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.47262
37,7,1,2,4,9,3,5,8,1,6,7,1,2,4,9,1,3,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.5665
37,8,1,2,4,8,3,5,7,1,6,9,1,2,4,8,1,3,5,6,7,9,0,3,9,NaN,NaN,0,NaN,NaN,0.50919
37,9,1,3,4,8,2,5,9,1,6,7,2,2,5,9,1,3,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.34052
37,10,1,3,4,8,1,6,7,2,5,9,3,2,5,9,1,3,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.38714
37,11,1,2,5,8,1,6,7,3,4,9,3,3,4,9,1,2,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.42461
37,12,1,2,6,7,1,4,8,3,5,9,3,3,5,9,1,2,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.40734
37,13,1,2,5,8,3,4,7,1,6,9,3,1,6,9,2,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.38297
37,14,1,2,6,8,1,4,9,3,5,7,2,1,4,9,2,3,5,6,7,8,0,3,9,NaN,NaN,1,NaN,NaN,0.47759
37,15,1,2,6,9,1,4,7,3,5,8,1,2,6,9,1,3,4,5,7,8,0,3,9,NaN,NaN,1,NaN,NaN,0.35612
37,16,1,3,6,7,2,4,8,1,5,9,3,1,5,9,2,3,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.37073
37,17,1,1,5,8,2,4,7,3,6,9,3,3,6,9,1,2,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.38574
37,18,1,3,4,8,1,5,7,2,6,9,3,2,6,9,1,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.4243
37,19,1,1,5,9,3,6,8,2,4,7,1,1,5,9,2,3,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.39026
37,20,1,1,6,7,2,4,9,3,5,8,2,2,4,9,1,3,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.5091
37,21,2,3,6,8,1,5,9,2,4,7,1,3,6,8,1,2,4,5,7,9,1,1,2,NaN,NaN,0,NaN,NaN,1.4617
37,22,2,1,6,7,3,5,8,2,4,9,1,1,6,7,2,3,4,5,8,9,1,1,2,NaN,NaN,0,NaN,NaN,0.48481
37,23,2,3,6,7,1,4,8,2,5,9,1,3,6,7,1,2,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.50743
37,24,2,3,6,7,2,4,8,1,5,9,1,3,6,7,1,2,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.41905
37,25,2,3,5,9,1,6,8,2,4,7,2,1,6,8,2,3,4,5,7,9,0,1,2,NaN,NaN,0,NaN,NaN,0.86478
37,26,2,3,5,8,1,6,9,2,4,7,2,1,6,9,2,3,4,5,7,8,0,1,2,NaN,NaN,0,NaN,NaN,1.0557
37,27,2,3,6,9,1,4,7,2,5,8,3,2,5,8,1,3,4,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.42258
37,28,2,1,4,9,2,5,7,3,6,8,2,2,5,7,1,3,4,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.41351
37,29,2,1,6,8,3,4,9,2,5,7,3,2,5,7,1,3,4,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.90744
37,30,2,2,4,9,1,5,7,3,6,8,2,1,5,7,2,3,4,6,8,9,1,1,2,NaN,NaN,0,NaN,NaN,0.3945
37,31,2,2,5,8,3,6,7,1,4,9,1,2,5,8,1,3,4,6,7,9,0,1,2,NaN,NaN,1,NaN,NaN,0.43251
37,32,2,2,4,9,3,6,8,1,5,7,3,1,5,7,2,3,4,6,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.39898
37,33,2,1,5,7,2,4,8,3,6,9,2,2,4,8,1,3,5,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.83802
37,34,2,1,4,9,2,5,7,3,6,8,3,3,6,8,1,2,4,5,7,9,0,1,2,NaN,NaN,0,NaN,NaN,0.42141
37,35,2,1,6,8,2,5,9,3,4,7,2,2,5,9,1,3,4,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.38721
37,36,2,2,5,9,3,6,8,1,4,7,1,2,5,9,1,3,4,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.70663
37,37,2,1,4,9,3,5,8,2,6,7,2,3,5,8,1,2,4,6,7,9,1,1,2,NaN,NaN,0,NaN,NaN,0.43287
37,38,2,1,5,7,3,6,8,2,4,9,1,1,5,7,2,3,4,6,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.41491
37,39,2,3,5,9,1,6,8,2,4,7,1,3,5,9,1,2,4,6,7,8,0,1,2,NaN,NaN,0,NaN,NaN,0.39865
37,40,2,2,5,8,3,4,7,1,6,9,1,2,5,8,1,3,4,6,7,9,0,1,2,NaN,NaN,1,NaN,NaN,0.42124
37,41,3,3,5,9,2,4,7,1,6,8,1,3,5,9,1,2,4,6,7,8,1,1,3,NaN,NaN,1,NaN,NaN,1.3628
37,42,3,1,6,8,3,5,9,2,4,7,2,3,5,9,1,2,4,6,7,8,1,1,3,NaN,NaN,1,NaN,NaN,0.50466
37,43,3,1,5,9,2,6,8,3,4,7,1,1,5,9,2,3,4,6,7,8,0,1,3,NaN,NaN,0,NaN,NaN,0.42411
37,44,3,1,6,7,3,4,9,2,5,8,2,3,4,9,1,2,5,6,7,8,1,1,3,NaN,NaN,1,NaN,NaN,0.4381
37,45,3,3,5,9,1,6,7,2,4,8,1,3,5,9,1,2,4,6,7,8,1,1,3,NaN,NaN,1,NaN,NaN,0.49262
37,46,3,3,5,9,1,6,7,2,4,8,1,3,5,9,1,2,4,6,7,8,1,1,3,NaN,NaN,1,NaN,NaN,0.72378
37,47,3,3,6,8,2,5,7,1,4,9,1,3,6,8,1,2,4,5,7,9,1,1,3,NaN,NaN,1,NaN,NaN,0.5788
37,48,3,1,6,7,2,5,8,3,4,9,3,3,4,9,1,2,5,6,7,8,1,1,3,NaN,NaN,1,NaN,NaN,0.56943
37,49,3,2,6,9,1,4,8,3,5,7,3,3,5,7,1,2,4,6,8,9,1,1,3,NaN,NaN,1,NaN,NaN,0.64022
37,50,3,1,4,7,3,5,9,2,6,8,2,3,5,9,1,2,4,6,7,8,1,1,3,NaN,NaN,1,NaN,NaN,0.50221
37,51,3,2,4,9,1,6,7,3,5,8,3,3,5,8,1,2,4,6,7,9,1,1,3,NaN,NaN,1,NaN,NaN,0.57267
37,52,3,1,4,9,2,5,8,3,6,7,3,3,6,7,1,2,4,5,8,9,0,1,3,NaN,NaN,1,NaN,NaN,0.59597
37,53,3,3,4,9,2,6,8,1,5,7,1,3,4,9,1,2,5,6,7,8,1,1,3,NaN,NaN,1,NaN,NaN,0.53867
37,54,3,1,5,9,2,4,7,3,6,8,3,3,6,8,1,2,4,5,7,9,0,1,3,NaN,NaN,1,NaN,NaN,0.58557
37,55,3,1,5,9,2,4,7,3,6,8,3,3,6,8,1,2,4,5,7,9,1,1,3,NaN,NaN,1,NaN,NaN,0.47178
37,56,3,1,5,9,2,6,7,3,4,8,3,3,4,8,1,2,5,6,7,9,1,1,3,NaN,NaN,1,NaN,NaN,0.49462
37,57,3,2,6,8,3,4,7,1,5,9,2,3,4,7,1,2,5,6,8,9,1,1,3,NaN,NaN,1,NaN,NaN,0.50152
37,58,3,1,4,7,3,5,8,2,6,9,2,3,5,8,1,2,4,6,7,9,1,1,3,NaN,NaN,1,NaN,NaN,0.49161
37,59,3,1,6,9,3,5,8,2,4,7,2,3,5,8,1,2,4,6,7,9,1,1,3,NaN,NaN,1,NaN,NaN,0.42644
37,60,3,2,6,9,1,5,8,3,4,7,3,3,4,7,1,2,5,6,8,9,0,1,3,NaN,NaN,1,NaN,NaN,0.59304
37,61,4,2,5,7,3,6,8,1,4,9,2,3,6,8,1,2,4,5,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.59848
37,62,4,1,5,8,3,4,7,2,6,9,3,2,6,9,1,3,4,5,7,8,0,2,5,NaN,NaN,0,NaN,NaN,1.0526
37,63,4,2,5,9,3,4,7,1,6,8,3,1,6,8,2,3,4,5,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.74007
37,64,4,3,6,7,2,4,9,1,5,8,2,2,4,9,1,3,5,6,7,8,0,2,5,NaN,NaN,0,NaN,NaN,1.3395
37,65,4,3,5,7,2,6,9,1,4,8,1,3,5,7,1,2,4,6,8,9,0,2,5,NaN,NaN,1,NaN,NaN,1.1522
37,66,4,3,6,9,1,4,8,2,5,7,3,2,5,7,1,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,1.6161
37,67,4,1,5,7,3,6,8,2,4,9,1,1,5,7,2,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.54203
37,68,4,3,6,7,2,5,9,1,4,8,1,3,6,7,1,2,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.54916
37,69,4,3,5,7,2,6,9,1,4,8,1,3,5,7,1,2,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.56366
37,70,4,3,5,7,2,6,8,1,4,9,1,3,5,7,1,2,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.52162
37,71,4,1,5,8,2,4,7,3,6,9,2,2,4,7,1,3,5,6,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.60123
37,72,4,3,4,8,1,6,9,2,5,7,3,2,5,7,1,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.98358
37,73,4,3,6,7,1,4,8,2,5,9,3,2,5,9,1,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.67822
37,74,4,1,6,8,3,4,7,2,5,9,3,2,5,9,1,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.42926
37,75,4,3,5,8,1,4,7,2,6,9,1,3,5,8,1,2,4,6,7,9,0,2,5,NaN,NaN,1,NaN,NaN,0.44399
37,76,4,1,5,7,2,6,9,3,4,8,1,1,5,7,2,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.43429
37,77,4,1,4,8,3,6,9,2,5,7,3,2,5,7,1,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.47221
37,78,4,1,5,7,3,4,8,2,6,9,1,1,5,7,2,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.41513
37,79,4,1,5,8,3,6,9,2,4,7,1,1,5,8,2,3,4,6,7,9,0,2,5,NaN,NaN,1,NaN,NaN,0.40655
37,80,4,3,6,8,1,5,9,2,4,7,2,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.62048
37,81,5,1,6,7,3,4,8,2,5,9,2,3,4,8,1,2,5,6,7,9,1,1,3,NaN,NaN,1,NaN,NaN,1.0098
37,82,5,2,4,9,1,6,7,3,5,8,3,3,5,8,1,2,4,6,7,9,1,1,3,NaN,NaN,1,NaN,NaN,0.48868
37,83,5,2,4,8,1,5,9,3,6,7,3,3,6,7,1,2,4,5,8,9,1,1,3,NaN,NaN,1,NaN,NaN,0.75207
37,84,5,1,6,8,2,5,7,3,4,9,3,3,4,9,1,2,5,6,7,8,1,1,3,NaN,NaN,1,NaN,NaN,0.44664
37,85,5,1,6,7,2,4,9,3,5,8,3,3,5,8,1,2,4,6,7,9,1,1,3,NaN,NaN,1,NaN,NaN,0.44466
37,86,5,1,4,9,3,5,8,2,6,7,2,3,5,8,1,2,4,6,7,9,1,1,3,NaN,NaN,1,NaN,NaN,0.48388
37,87,5,3,6,7,1,4,8,2,5,9,1,3,6,7,1,2,4,5,8,9,0,1,3,NaN,NaN,1,NaN,NaN,0.52193
37,88,5,2,4,7,3,5,8,1,6,9,2,3,5,8,1,2,4,6,7,9,1,1,3,NaN,NaN,1,NaN,NaN,0.39339
37,89,5,3,5,8,1,4,7,2,6,9,1,3,5,8,1,2,4,6,7,9,1,1,3,NaN,NaN,1,NaN,NaN,0.42371
